suj	bloc	prob	start_time	end_time	SPEECH
31	1	3	0.818255	7.758268	&-euh j'ai eu un blanc puis j'ai pens:é &-euh  (.)  à un pote à moi  (.)  quand est ce qu'il allait revenir et puis je sais plus
31	1	3	8.75424	11.201786	je pensais à la boule rouge la vitesse
31	1	4	1.23079	7.079126	&-euh: j'étais en train de me dire que mon meilleur ami devait faire son passeport  (.)  et que: il restait plus que deux mois
31	1	4	8.027504	12.635652	que: je me demandais combien de temps enfin si il allait réussir à avoir nos passeports ou pas
31	1	5	1.06859	2.527824	au début je pensais à ma pote
31	1	5	3.238628	5.603065	que j'ai croisé ce matin de ce qu'elle m'avait dit
31	1	5	6.408644	10.739274	et &-euh pus j'ai commencé à pensé aux gens qui avaient raté leurs examens
31	1	6	1.492479	3.403132	j'étais en train de me dire que c'était long
31	1	6	4.339352	9.975779	et puis &-euh je me reposais la question pourquoi la boule était rouge et pas une autre couleur
31	1	7	0.653332	3.050914	&-mmh j'étais en train de me dire que je ferais bien une sieste
31	1	7	3.610811	6.604925	et que je peux pas:  (.)  parce que je suis en train de faire une expérience
31	1	7	7.356007	8.678074	et &-euh que voilà
31	2	1	0.666398	3.332801	&-euh je pensais pas grand chose juste au fait que la boule
31	2	1	4.91847	6.477562	qui fallait appuyer
31	2	1	7.292543	9.099673	pour que la boule rouge soit dans le cercle blanc
31	2	2	0.942117	1.8634	je pensais à rien du tout
31	2	3	1.801895	2.921017	je pensais toujours à rien
31	2	4	3.007035	4.708558	j'étais en train de me demander:
31	2	4	5.785472	8.316218	enfin que je voulais me faire tatouer mais je sais pas ou
31	2	4	9.03775	10.78235	et j'hésite avec pleins de trucs
31	2	5	0.999658	4.035859	&-euh j'étais en train de me dire que j'étais plus du tout concentré
31	2	6	0.364523	5.224933	&-mmh j'étais en train de me dire que XXX  (.)  quand je devais me reconcentrer mais que je n'y arrivais pas
31	2	6	5.803097	6.997963	et que: c'était impossible
31	2	7	1.465841	6.495895	&-euh j'étais en train de me demander si on peut voir combien de fois j'ia oublié d'appuyer
31	2	7	7.62787	8.496002	sur la touche
31	2	8	0.693399	11.348979	&-euh j'étais en train de me dire qu'il fallait pas que j'oubli de demander si on peut voir  (.)  combien de fois j'ai raté d'appuyer sur la touche et puis j'ai repensé au moment ou j'était parti en vacances
31	2	8	12.12068	13.66847	parce que j'ai XXX ce qu'il c'est passé
32	1	1	1.165457	10.94279	je: viens de sentir mon: pied craquer  (.)  ensuite j'ai eu un: gr:os blanc et puis je me suis dit avant de commencer l'exercice suivant je vais me moucher
32	1	2	2.024185	10.934776	je suis  (.)  ultra distraite par le fait que mon nez est bouché et que j'ai pas eu le temps de me moucher et que j'avais oublié qu'il n'y avait plus de pauses entre les exercices
32	1	3	1.224212	3.165079	je n'ai pas pensé à grand chose
32	1	3	13.3857	17.712651	&-euh au fait que cette apres midi j'ai une réunion qui est plutot tr:ès chouette
32	1	3	18.361193	21.811325	et que: je dois prévenir mon amie qunad je suis sortie d'ici
32	1	3	3.74156	6.853983	au débu:t  (.)  ou:  en fait je n'ai pensé à rien
32	1	3	7.466495	12.614656	tout le début et avant que la tâche ne se termine &-euh: j'ai pensé
32	1	4	0.803537	5.717389	&-euh je ne me souviens plus vraiment de ce que j'ai pensé je me souviens
32	1	4	14.686168	20.858446	et: ensuite: je me suis de nouveua demandé qu'est ce qu'elle peut bien faire pendant que je fais mon exercice
32	1	4	6.096915	14.166818	&-euh juste que j'étais un peu gênée &-euh quand la madame m'a apporté le paquet de mouchoir mais que je me sens tellement mieux maintenant
32	1	5	0.649335	4.219567	&-euh j'ai eu un petit blanc: &-euh quand l'exercice à commencé
32	1	5	10.93204	20.314471	et si &-euh ils vont etre utiles et pui:s j'ai de nouveau eu un blanc et puis je me suis dit que ca devenait quand meme un peu long
32	1	5	4.790013	10.150318	ensuite &-euh je me suis demandée &-euh  (.)  quels vont être mes résultats
32	1	6	0.761289	6.464195	je me suis dit que je ne doit (.)   pas finir les mouchoirs de l'examinatrice
32	1	6	16.801381	24.265795	et:  (.)  après ca je me suis demandée  (.)  ce que j'allais faire en sortant d'ici a part appeler et prendre mon rendez-vous
32	1	6	7.13379	9.496322	et qu'au pire je lui donnerais un autre: paquet
32	1	6	9.938507	16.157054	puis j'ai eu u assez gros blanc  (.)  &-euh ensuite je me souviens  (.)   déjà plus de ce que j'ai pu penser
32	1	7	0.258837	9.050534	j'arrete pas de parler d'un rendez vous mais je trouve ca un peu genant de dire ce que c'est alors que quelque part ca ne devrait pas l'etre mais je ne prefere pas le dire
32	1	7	10.00069	16.452636	pui:s j'ai continué à penser à ca jusqu'à: a peu pres la moitié je dirais
32	1	7	17.110437	20.837973	ensuite j'ai eu un assez gros blanc et pui:s
32	1	7	21.525009	33.538815	je me suis demandée ce que: l'examinatrice allait pouvoir penser ou plutot l'expe  (.)  enfin allait pouvoir penser juste  (.)  en écoutant cet enregistrement là
32	2	1	1.094469	9.336763	je dois absolument faire pipi pui:s je me suis dit que   (.)  &-euh la dame de l'expérience etait super jolie
32	2	1	10.078479	18.163373	et: heureusement que elle etait gentille parce que mon expérience SONA précédente &-euh j'ai pas du tout aimé la dame pour qui j'ai fait l'expérience
32	2	1	19.306851	23.416455	et voilà j'ai pas pensé à quelque chose d'autre
32	2	2	0.636317	4.281991	j'ai eu un: (.)  un assez gros blanc
32	2	2	4.97649	14.846364	et: pour fini j'ai juste repensé au fait que: je devais aller au toilettes et que:  (.)  du coup &-euh je n'arretais pas de bouger mes jambes et que je devais arreter
32	2	3	0.092894	9.900102	je ne pensais à rien d'autre que le fait que ce disque rouge que si je fixe le disque rouge et pas le cercle blanc j'ai l'impression que je disque tourne sur lui meme
32	2	3	10.812699	13.267715	or que je ne pense pas qu'il le fasse
32	2	4	0.120511	3.338745	&-euh la pensée que j'ai eu  (.)   juste avant était super bête
32	2	4	13.543717	17.462292	et: et je n'ai rien pensé d'autre
32	2	4	3.922363	12.409831	puis je me suis demandée ou pouvais être le micro sur cet ordi en esperant que je n'avais pas mon bras dessus pendant la moitié des exercices
32	2	5	1.27565	6.76205	la premiere chose à laquelle j'ai pensé c'est: que je voyais un peu la souris dans le coin de l'écran
32	2	5	14.884223	17.282467	et pui:s je me suis dit que:
32	2	5	18.962962	22.770844	&-bah je sais plus  (.)  je sais plus ce que je me suis dit en dernier
32	2	5	7.602297	14.26104	ensuite &-euh: je me suis demandée en quelle année a été fait le batiment parce qu'on entend  (.)  les bruits qu'il y a au dessus
32	2	6	0.154673	8.947498	&-euh: j'ai continué à me demander ce que j'avais dit en dernier  mais je n'arrive vraiment pas enfin ce que j'avais dit ce que j'avais pensé en dernier mais je n'arrive vraiment pas à me souvenir de ma pensée
32	2	6	19.975787	26.259925	et pui:s j'ai juste pensé au fait que je dois faire pipi et que je devrais arreter de boire du café le matin
32	2	6	9.767168	19.354825	ensuite je me suis dit que: mes réponses  (.)  sont peut etre  (.)  un peu bête  (.)  que j'ai parfois des pensées un peu bêtes et banales
32	2	7	0.354589	8.413522	je me demande si la dame de l'expérience m'entends pendant que je fais l'exercice vu que j'ai un casque je ne sais pas je parle fort ou non
32	2	7	14.613801	20.119773	pourquoi le disque rouge n'allait pas plu:s aux extrémitées quand il allait de droite à gauche
32	2	7	9.207388	14.049092	et pui:s je ne sais pas pourquoi j'aipensé au fait: ou plutot je me suis demandé
32	2	8	0.73544	10.324748	j'ai pensé au fait que: l'experience est quand meme un peu longue  (.)  puis j'ai eu un gros blanc et je me suis demandée si mes resultats vont être
32	2	8	11.010319	21.626626	con:cluan:t pou:r &-euh: pour la dame et: pui:s je ne sais pas pourquoi j'ai pensé: au fait que: peut etre jeferais aussi ca
32	2	8	22.083673	27.336941	ca a la fin de mes études mais je ne sais pas si je vais continuer la psychologie
33	1	1	1.634318	6.90772	&-euh je pensais à rien de spécial pour l'instant: juste à la boule rouge (.)  c'est tout
33	1	2	0.335389	6.696822	je me demandais si je faisais  (.)  bine l'expérience si je la faisait correctement
33	1	3	1.650843	2.701529	à la boule rouge
33	1	4	0.68961	5.113641	à la boule rouge et: à: l'a l'anniversaire d'une amie
33	1	4	6.06723	7.028636	enfin de deux amies
33	1	5	1.221199	2.298112	à la boule rouge
33	1	6	1.293582	2.431115	au vide total
33	1	6	3.496912	8.190518	je pense je ne pensais à rien de: s:pé:cifique  (.)  juste au vide
33	1	6	9.338299	9.881446	voilà
33	1	7	0.326791	5.827908	au début à la boule rouge ensuite &-euh: à ma vie en ce moment
33	1	7	12.145048	13.115834	juste à ma vie
33	1	7	7.839826	11.061708	c'est tout  (.)  pleins de petites choses mais:
33	2	1	0.546927	3.960222	au début à la boule rouge ensuite  (.)  à: une: nuit d'été
33	2	1	4.617487	6.738659	avec le soleil qui se couche
33	2	2	0.977312	3.320468	à une foret noir:e
33	2	2	12.082549	12.957107	et &-euh
33	2	2	14.244192	15.448772	un loup qui cri
33	2	2	4.178525	9.98691	toute noire et sombre et: la lune  (.)  une nuit de pleine lune
33	2	4	1.177553	2.951334	a moi qui pein:d un: dragon
33	2	4	3.568301	4.647994	parce que j'adore peindre
33	2	5	0.354929	5.405828	j'ai essayé de: me reconcentrer sur la tâche
33	2	5	6.067087	7.75541	à penser qu'à la boule rouge
33	2	5	8.529224	14.227312	donc je n'ai pensé qu'à: effectuer correctement la tâche et à la boule rouge
33	2	6	0.502113	7.513862	au début: à la boule rou:ge ensuite à ce que je vais faire ce soir et ce soi:r je pense que je vais dessiner
33	2	6	8.964569	14.41983	et: je pensais queje dessinai:s et: je vais peindre aussi  (.)  que je peignais
33	2	7	0.750796	12.052309	à la boule rouge au débu:t ensuite à: à à qunad est ce que l'experience va finir  (.)  pour que je puisse
33	2	7	13.319072	17.629423	aller acheter le cadeau  (.)  de mon ami c'est l'anniversaire de mon ami
33	2	7	18.634398	19.377206	et ensuite
33	2	7	20.673478	23.525044	quand la nuit sera tombée je vais  (.)  dessiner
33	2	7	24.763057	26.259925	au dessin je pense au dessin
33	2	8	0.479729	4.123171	je pens:ais &-euh à etre sur Alma
33	2	8	17.924686	19.845413	tout simplement et il y avait du soleil
33	2	8	5.073634	15.350515	&-euh: c'est le campus de l'UCL  (.)  et &-euh  (.)  j'étais avec deux amis deux anciens amis
34	1	1	0.395566	3.194163	je suis trop contente d'avoir changé de tâche
34	1	1	11.059659	12.872552	je pensais pas à grand chose
34	1	1	13.629539	16.55969	mais je préfère cette tâche ci  (.)  à celle d'avant
34	1	1	3.822951	5.373553	ca fait du bien  et:
34	1	1	6.417463	8.629975	du coup au début je pensais à ca et pui:s
34	1	1	9.332019	10.13174	aprè:s
34	1	2	0.375142	7.9283	au début j'ai pensé que: la chaleur de la pièce d'à coté me manquait et pui:s j'ai eu un gros blanc
34	1	2	8.786357	11.258916	et &-euh:  (.)  et puis voilà
34	1	3	1.582563	6.586827	au début je  me suis dit que j'avais envie de m'attacher les cheveux  (.)   que j'avais envie de me les brosser
34	1	3	15.561171	20.918371	&-euh:  (.)  voilà  (.)  je pensais à tout et n'importe quoi
34	1	3	7.386785	14.618063	et puis j'ai pensé: &-euh: aux dernières choses que je devais mettre dans mon sac avant de partir &-euh ce soir:
34	1	4	1.481425	4.012871	au début je me suis dit que cette tache m'endormais moins
34	1	4	10.999901	18.862288	et puis après j'ai pensé à quoi  (.)  ah oui j'ai pensé au fait que  (.)  j'avais faim et donc je me demandais ce que j'allais manger ce midi
34	1	4	4.504699	10.253679	en fait ce qui m'aide c'est de:  (.)  après devoir  parler en racontant tout ce à quoi on a pensé
34	1	5	1.099254	7.216144	j'ia pensé à mon GSM  (.)  puis je me suis dit que j'avais très envie de voir l'heure puis je me suis dit
34	1	5	11.984384	18.096893	puis j'ai eu un gros blanc  (.)  puis je me suis redit qu'il était pas possible  (.)  qu'il soit meme pas 11h
34	1	5	19.05655	23.11623	mais bon  (.)  j'en sais rien puis j'ai de nouveau eu un blanc
34	1	5	7.880076	11.184648	que: si il etait meme pas 11 heure c'était vraiment pas cool
34	1	6	1.118747	3.630561	j'ai pensé à   (.)  à mes chaussures
34	1	6	11.848832	13.468551	pui:s j'ai pensé:
34	1	6	15.485225	18.636967	j'ai pensé ah oui à la saleté qu'il y avait sur l'écran
34	1	6	19.359477	20.763497	que d'ailleurs je vais enlever maintenant
34	1	6	21.565403	22.277412	et puis
34	1	6	23.484241	26.97353	je sais plus à quoi j'ai pensé  (.)  j'ai pensé à pleins de choses
34	1	6	4.448346	10.619152	puis j'ai pensé à la série le mentaliste aucune idée pourquoi du coup apres je me suis demandée pourquoi j'avais pensé à ca
34	1	7	0.319352	4.979087	au début je pensais à rien puis j'ai eu une pensée pour Am:bre
34	1	7	12.705073	19.755035	puis j'ai pensé à ma mè:re  (.)  et au restaurant &-euh:  l'indochine près de Flagey donc à mon beau père
34	1	7	20.986365	25.573669	et puis  (.)  j'ai pensé à rien  (.)  j'ai de nouveau eu un blanc
34	1	7	5.365387	8.093625	ce qui m'a rappelé que je devais envoyer un message à Ma:rion
34	1	7	8.938655	11.546175	pour lui dire ou se déroulait l'expérience
34	2	1	0.14663	6.682674	alors je me suis dit que maintenant on allait faire la partie la plus longue de la deuxième tâche parce que
34	2	1	14.761561	18.420957	et puis &-euh:  (.)  j'ai pensé:
34	2	1	19.406303	22.032219	j'ai pensé à un autre truc oh c'est horrible j'oublie
34	2	1	23.919643	25.848702	&-bah du coup je sais plus quoi j'ai pensé
34	2	1	26.695267	35.806585	ah oui à un moment donné j'ai aussi oublié d'appuyer sur la tâche espace &-euh sur la touche espace et pui:s  (.)  voilà
34	2	1	7.327863	13.948062	dans la première tâche après la pause  (.)  la deuxième partie c'etait beaucoup plus long enfin du moins ca m'a semblé beaucoup plus long
34	2	2	1.983879	5.734909	j'étais très concentrée sur &-euh la tâche au début
34	2	2	10.996038	15.845059	et &-euh:  (.)  puis j'ai pensé au fait que ma main était froide  (.)  sur ma joue
34	2	2	6.281697	10.112764	puis je me suis dit que c'etait surement parce que je l'etais pa:s  (.)  juste avant
34	2	3	0.652786	9.406703	j'ai pensé à la nana qui m'a expliqué l'expérien:ce  (.)  du coup après j'ai essayé de me rappeler de son prénom  (.)  je me suis dit qu'elle s'appelait Agathe j'etais plus sure du tout
34	2	3	10.000404	11.276463	du coup je ne sais plus
34	2	3	11.986174	13.678563	mais je me suis dit qu'elle était super sympa
34	2	3	14.681713	16.219918	du coup voilà
34	2	4	0.652635	4.583716	j'ai pensé au délire que j'ai eu a Amsterdam avec Alissa au début
34	2	4	12.18221	16.976212	et: après j'ai pensé au mec d'Ali  (.)  Sami je me suis dit que:
34	2	4	18.678083	25.006165	on pouvait vraiment pas s'entendre je pense  (.)  enfin je sais pas je pensais au fait que c'était bizarre
34	2	4	5.206937	11.175469	je me suis dit que ca m'avait fait du bien mais que j'étais quand meme tres contente de rejoindre &-euh Romi ce soir
34	2	5	0.351517	3.095635	alors au début j'étais concentrée sur la tâche mais
34	2	5	17.259515	20.346846	et si oui  (.)  ca doit etre ex:tremement chiant
34	2	5	21.353551	22.989472	voir drole par moment
34	2	5	24.610021	25.32559	du cou:p voilà
34	2	5	26.455063	27.910255	puis après  (.)  c'était fini
34	2	5	3.742217	8.429622	je reflechissais au fait que  (.)  j'arrete  (.)  pas de dire j'ai pensé à
34	2	5	9.329927	16.563825	et que ca m'enervait moi meme  (.)  et du coup je me suis dit de nouveau  (.)  est ce qu'il y a vraiment quelqu'un qui va écouter tout ce qu'on dit
34	2	6	0.286888	5.101345	alors au début j'étais concentrée sur la tâche puis j'ai eu un moment de blanc puis j'ai pensé
34	2	6	15.599638	16.022384	et que:
34	2	6	16.631926	18.743434	je connais meme pa:s  (.)  le nom du prof
34	2	6	19.889006	22.428604	je pense que c'est monsiuer Blum c'est ce que je m'étais dit
34	2	6	23.013568	30.989287	puis après &-euh: j'ai pensé à Romu et au fait qu'il avait tout le temps besoin de faire quelque chose d'autre quand on lui parlait pour mieux
34	2	6	31.682395	32.944565	enregistrer tout ce qu'on lui dit
34	2	6	34.217721	34.541166	voilà
34	2	6	5.642068	8.406742	XXX  (.)  de nouveau  (.)  pui:s &-euh:
34	2	6	9.139175	14.606674	j'ai eu en tete le fait que je n'ai pas été  (.)  du tout (.)   à mon cours de cytologie cette année
34	2	7	0.635431	8.348344	&-euh: au début je me suis mise à chipoter à mes cheveux  (.)  et donc je me suis demandée si il fallait que je les coupe ou pas
34	2	7	21.601696	27.676555	j'ai eu un: gros moment d'absence et après j'ai eu froid et: puis voilà
34	2	7	8.894651	20.381224	puis je me suis dit que c'était completement ininteressan:t donc je me suis reconcentrée sur le: la tâche  (.)  qui m'a pas plus interessée que ca non plus du coup et puis &-euh:
34	2	8	0.371043	22.014949	alors au début je me suis dit que en effet cette deuxième partie comme pour la premiere tâche  (.)  était plus longue &-euh: après j'ai eu un petit moment d'abs:ence puis je me suis dit qu'il fallait que je me tienne plus droite parce que c'est mauvais pour mon dos puis j'ai eu de nouveau ultra froid enfin j'ai toujours froid d'ailleurs
34	2	8	22.627896	26.14934	et après j'ai entendu quelqu'un toussé dans la pièce d'à coté
34	2	8	26.82238	34.349571	ce qui m'a distrait de la tâche et ce qui m'a fait me dire encore une fois est ce qu'on m'entend de la pièce d'à coté
34	2	8	36.389033	38.820485	et pui:s j'ai eu un moment d'absence
35	1	1	0.822093	5.030997	au début j'étais pas concentrée parce que je remettais  (.)  bien mon casque mais après je me suis
35	1	1	5.636209	6.124187	concentrée
35	1	2	1.061517	4.474638	concentrée au début puis près mon ventre à gargouillé du coup je me suis dit que j'avais trop faim
35	1	2	5.395225	8.400161	et &-euh que j'avais hate que ca se fnisse pour manger puis ca c'est arreté
35	1	3	0.934601	4.226135	je suis restée concentrée tout le temps et j'ai pensé à rien de spécial
35	1	4	0.957496	4.653102	j'étais concentrée au début puis j'ai mieux mi mes lunettes parce que ca me faisait mal a mes oreilles
35	1	4	5.128422	9.526775	donc là j'etais distraite puis j'ai recommencé: sans penser à rien &-euh automatiquement
35	1	5	0.082828	6.911155	au tout début j'étais pas concentrée  (.)  puis aprè:s  (.)  je me suis concentrée et la j'ai fait la tâche sans penser à quelque chose de spécial
35	1	6	0.509835	5.105824	mon ventre à gargouillé au début de la tâche donc j'ai été distraite  (.)  puis après il y a mon dos qui m'a gratté
35	1	6	5.85619	7.990042	et puis après je me suis concentrée: &-euh que à la fin
35	1	7	0.286479	3.939821	j'étais concentrée puis j'ai pensé à: mon copain que je voyais après
35	1	7	5.029414	6.824038	et puis &-euh: et puis il y a eu un blanc
35	2	1	0.332926	4.465186	pas concentrée au début parce que ma bague me dérengeait ca m'a distraite du coup apres je me suis dit que
35	2	1	5.026857	9.865348	j'aurais du les: retirer avant de faire &-euh:  (.)  la tâche et puis ca c'est arrété
35	2	2	1.502223	4.831796	&-euh la j'ai pensé à rien du début à la fin enfin j'étais juste concentrée sur le: rond
35	2	3	0.959502	4.558998	mon ventre à gargouillé  (.)  a début du coup j eme suis de nouveau dit que j'avais faim et que j'en avait trop marre
35	2	3	5.04691	9.557788	puis je me suis gratté le nez: donc j'étais distraite puis après je me suis concentrée puis il y a eu un blanc jusqu'à l'arret
35	2	4	0.248598	3.700279	concentrée du début à la fin san:s  (.)  sans pensées particulières
35	2	5	0.055868	2.387389	j'ai fait la tâche automatiquement du début à la fin mais &-euh
35	2	5	3.101206	9.662593	mais &-euh: j'ai peusé &-euh  (.)  du début à la fin à mon copain et &-euh:  (.)  et à la semaine prochaine de vacances parce que je pars &-euh dans le sud de la France
35	2	6	0.36937	7.495064	au déut j'étais concentrée:  (.)  puis vers la moitié &-euh  le casque serrait fort mes oreilles du coup j eme suis dit que ca me faisait mal et tout ca
35	2	6	10.874488	11.296916	et voilà
35	2	6	8.428852	10.007399	puis &-euh: j'ai eu  un peu un blanc
35	2	7	0.071056	5.566789	au début  je me suis di:t au putain c'est pas encore fini  (.)  puis je me suis concentrée puis j'ai eu un blanc &-euh j'ai pensé à rien
35	2	7	6.073981	7.081416	puis je me suis reconcentrée
35	2	8	0.117243	2.432954	je me suis concentrée au début après je me suis demandée si &-euh
35	2	8	2.891511	7.947099	si &-euh  on regardait vraiment si &-euh je mettais bien le rond dans le cercle ou si c'etait juste une tâche pour occuper
35	2	8	8.508831	11.936543	puis je me suis &-euh reconcentrée un peu et puis mon ventre à gargouillé du coup ca m'a distrait
36	1	1	10.175678	11.465542	au fait que j'étais fatiguée
36	1	1	13.261556	13.996289	et:
36	1	1	15.971904	17.06584	jusque que je devais appuyer
36	1	1	2.681402	6.289757	&-euh  (.)  je pensais  (.)  à quoi
36	1	2	4.844947	23.599396	&-euh  (.)  j'ai pensé: au fait que: vu qu'avant c'était pas: (.)   long ca allait etre un peu plus long   (.)  et &-euh  (.)   puis au fait que mon ventre a gargouillé tout à l'heure et maintenant et puis
36	1	3	0.628461	3.407592	que: je pensais à:
36	1	3	10.911248	14.357371	et: donc j'ai pensé juste à ca et puis ca c'est arreté
36	1	3	5.78375	9.702326	je pense au je pensais à rient puis j'ai oublié d'appuyer je m'en suis rendue compte
36	1	4	1.201892	14.704998	je pensais au fait que j'avais de plus en plus de mal a resté concentrée  (.)  et: puis j'ai pensé aux cours  (.)  au fait que de base  (.)  &-euh: j'ai du mal à me concentrer donc j'y vais pas donc j'ai pensé à ca
36	1	4	15.766279	16.80498	et ensuite
36	1	4	19.063024	20.124305	j'ai du pensé à quoi
36	1	4	22.088804	23.759757	j'arrive plus à me rappeler
36	1	5	17.073962	21.713723	au fait que ca allait etre très difficile de réciter toutes mes pensées
36	1	5	2.160447	13.179878	ah oui j'ai pensé au fait que je devai:s &-euh  (.)  rester droite parce que j'avais mal au dos  (.)   et ensuite au fait que j'avais faim pui:s
36	1	5	23.48125	28.093393	donc en gros j'ai repensé XXX
36	1	6	28.818401	32.212656	&-euh: ou un autre d'abord
36	1	6	34.456791	35.382497	et ensuite
36	1	6	39.786612	42.507626	je pense que je suis enfin non je pensais à ca tout le long
36	1	6	5.027624	25.872974	je sais plus  (.)  ce que j'ai commencé: ah oui je sais plus par quoi j'ai commencé à penser mais après au fait que j'avais faim donc j'allais aller au café: et &-euh je reflechissais: si j'allais écrire un article sur ce café et puis:
36	1	7	1.212594	7.804741	&-euh au début je pensais: &-euh à ce que j'avais dit auparavent dans l'enregistremen:t si &-euh
36	1	7	9.319533	29.011819	si j'avais bien &-euh dit tout en fait j'y reflechissais un peu plus et ensuite je pensais à lundi parce que j'ai une expérience encore enfin j'ai des rendez-vous et une expérience et je me suis rappelé que j'vais un rendez vous et donc je me suis dit qu'il fallait pas que je l'oubli et qu'il fallait que je le note  (.)  sur mon agenda
36	2	1	1.734886	16.934936	je pensais: (.)  au fait que: je pensais enfin pas que je pensais mais plutot que je devais  (.)  je reflechissais à quoi penser
36	2	2	12.70268	13.2201	&-euh:
36	2	2	13.925892	14.717158	que j'avais pas mangé
36	2	2	3.1254	5.63471	j:'ai pensé: au fait que:
36	2	2	7.232594	10.900582	j'avais un peu faim (.) mais que c'etait bien que j'étais occupée:
36	2	3	0.707664	10.904561	au débu:t &-euh je pensais au fait que j'avais juste: envie de me reposer de mes pensées et donc &-euh de juste regarder la balle
36	2	3	11.737531	13.948062	enfin la balle  (.)  le ornd rouge
36	2	3	15.378698	23.29599	et ensui:te: j'ai pensé à l'expérien:ce et aux résultats  (.)  en fait je me suis imaginé un un
36	2	3	24.417296	27.932994	un amphitéatre ou un endroit de conférence et &-euh
36	2	3	29.385354	37.608086	genre qu'il y avait  (.)  qu'ils expliquaient les résultats  (.)  et qu'il y avait enfin  (.)  il y avait quoi ma voix
36	2	3	38.643959	42.619715	en gros je me suis imaginée  (.)  je me suis imaginée une histoire
36	2	4	0.909601	5.240115	donc je disais je pensias pas vraiment ua fait que j'ai juste appuyé
36	2	4	16.572324	19.303167	ah oui et au fait que j'ai encore une fois manqué
36	2	4	23.547359	27.910255	que j'ai pas appuyé quoi au bon moment ou du tout en fait
36	2	4	6.46813	13.297617	au moment ou le: rond rouge passait au milieu du cercle blanc  (.)  et:
36	2	5	0.349504	3.214094	au début: je pen:sais
36	2	5	10.945341	12.0038	d'ex:pliquer
36	2	5	13.393027	22.426231	&-euh exactement  (.)  d'avoir les bons  (.)   mots pour expliquer à quoi je pensai:s et ensuite j'ai pensé à rien et puis j'ai pensé au fait que je pensais à rien
36	2	5	5.669457	7.69436	au fait que c'était compliqué
36	2	5	8.526006	10.160947	pas de repnser mais pluto:t
36	2	6	0.427147	6.710725	donc au débu:t  (.)  je pensais à quoi
36	2	6	15.462853	19.74665	je sais pas si il y avait une pensée avant mais en tout cas après j'ai pensé au fait que j'avai:s
36	2	6	21.90663	46.57695	&-euh: envi d'aller au café mais que j'allais pas manger la bas que j'allais préparer à manger  (.)  et puis que: au fait que c'était assez long enfin que la tâche que j'étais en train de faire c'était assez long  (.)  et ensuite  (.)   je me suis demandé si le fait que j'appuie ou que j'appuie pas &-euh
36	2	6	48.428362	51.612278	enfin ca se notait en fait dans le logiciel
36	2	6	9.039016	13.162614	je pensais à rien en fait et &-euh: pui:s j'a commen:cé:
36	2	7	0.763767	12.138149	donc &-euh au début j'ai réfléchi au fait que: à la tâche  par rapport &-euh a rester appuyé pour que: le ballon rouge arrive au niveau du cercle blanc
36	2	7	12.727835	20.904789	donc que: comme &-euh precedemment  (.)  je suis restée sur la meme pensée a me demander si ca avait: &-euh si le logiciel
36	2	7	22.083932	23.981332	calculait le temps ou pas
36	2	7	24.982551	36.960681	si ca avait une importance ou pas pour l'expérience et puis   (.)  je me dit que non mais je ne suis pas sure (.)   ensuite &-euh: jai pen:sé: au fait que j'avais envi de refaire des maths
36	2	7	38.82586	39.388343	et &-euh:
36	2	7	41.224538	45.768912	que j'en avait plus fait depuis longtemps  (.)  et que: ca me manquait
36	2	7	48.798495	50.313286	et puis ensuite ca a ete interrompu
36	2	8	0.230785	14.705457	au début &-euh j'ai pensé au fait que:  (.)   la pièce n'est pas  (.)   aussi grande  (.)  que ca  (.)  et en plus je suis dans le noir ensuite &-euh:
36	2	8	16.753231	19.670606	j'ai pas eu beaucoup de pensées mais je me suis dit &-euh
36	2	8	23.092913	28.117329	est ce que je vais me rappeler  (.)  de tout ca quand je vais devoir répondre à la question
36	2	8	32.77391	34.176494	après je crois que c'est tout
37	1	1	0.972773	3.661583	je me suis concentrée sur le cercle blanc:
37	1	1	14.369924	15.323514	et puis ca c'est arreté
37	1	1	5.240477	13.494498	j'ai: pensé à quelque chose de personnel:  (.)  j'ai essayé de me reconcentré sur le cercle blanc j'ai de nouveau pensé à quelque chose de personnel:
37	1	2	22.129114	26.605879	puis je me suis reconcentrée sur le cercle blanc et je me suis empechée de penser
37	1	2	3.37147	7.743303	de nouveau  (.)  j'ai essayé de me concentrer sur le cercle blan:c
37	1	2	8.935745	20.996877	et pui:s je me suis demandée: comment est ce que je devrais expliquer  (.)   les pensées qui se: se déroulent en parallèle  (.)  dans ma tete si jamais elles  arrivent pendant cette expérience
37	1	3	1.503342	6.069282	j'ai: pensé: à mon trajet du retour
37	1	3	12.5391	17.425161	à mon week-end et ce que je devrais  (.)  avoir fait  (.)  d'ici dimanche
37	1	3	8.377524	11.005888	et: pui:s j'ai pensé:
37	1	4	17.819195	18.885159	puis
37	1	4	20.147485	29.376491	j'ai pensé &-euh à mon copain puis j'ai eu des images  de XXX que j'ai visité quand j'etais petite et une succession de souvenirs  (.)  de primaire
37	1	4	3.428678	16.136093	j'ai: eu une suite de pensées  (.)  très difficile  (.)   à: verbalier parce que elle se présentait sous images dans ma tete c'était d'abord le cercle
37	1	5	1.885835	8.04372	dans ma tete  (.)  il y avait  (.)  &-euh: la chanson délivre nous
37	1	5	15.788396	24.639347	comme c'est quelque que chose que: enfin c'est une chanson que je chantonnais beaucoup  (.)   pendant mon job étudiant de cet été  (.)  j'ai eu toute une séquence d'images
