suj	bloc	prob	start_time	end_time	SPEECH
37	2	5	35.251974	37.978056	j'ai pensé à la mer
37	2	5	40.608488	48.882258	qui n'était pas si froide cette année-là et c'était étonnant qu'elle soit même plus chaude que la méditerranée alors que c'est l'atlantique donc normalement c'est beaucoup plus froid
37	2	5	49.79985	72.376274	puis j'ai pensé à un moment où j'étais très petite au Portugal je jouais sur une plage avec beaucoup x3 de cailloux et des galets et que dans l'eau il y avait énormément d'algues et je m'amusais très fort parce que j'imaginais que les algues étaient des homards et que les homards étaient mes copains
37	2	6	2.278558	8.495599	je me suis de nouveau concentrée sur le point de mon dos qui me fait mal
37	2	6	9.97757	14.03317	puis j'ai fait attention à tout ce qui se passait dans le corps mon estomac les pieds
37	2	6	15.019299	19.894183	les mains et pieds froids et puis
37	2	6	20.605693	22.029439	j'ai pensé
37	2	6	22.861772	26.197541	à la fois où je m'étais fait très très mal au genou en Espagne
37	2	6	28.039617	31.315127	et une des dernières soirée où j'étais en Espagne
37	2	6	32.298491	39.123974	l'année passée et ou en gros on regardait un couché de soleil magnifique en Galice avec mes amis
37	2	7	0.791819	6.987365	j'ai pensé que fait que je voulais plus penser parce que je voulais que ça passe le plus vite possible pour que les enregistrements soient beaucoup plus courts
37	2	7	8.390314	10.831746	puis j'ai pensé à Millénium
37	2	7	12.064688	14.435109	le livre de Steve L'arçon
37	2	7	16.572317	19.545823	et puis j'ai pensé à mes paupières qui sont asymétriques
37	2	7	21.473957	27.462987	puis j'ai de nouveau pensé à Millénium le livre Millénium le film de David Fischer le film suédois
37	2	7	28.599439	30.160538	et puis j'ai repensé au livre
37	2	7	30.78237	34.919533	et à l'opération que XXX Calendes se paye grâce à l'hacking
37	2	8	1.324801	8.601497	j'ai pensé au fait que je n'aimais pas du tout être laissée seule avec mes pensées
37	2	8	9.833712	19.496906	et que de ça a découlé toute une suite de pensées que je n'ai a ps envie de partager mais il y a pleins de choses qui en sont sorties
37	2	8	20.187488	25.488212	et en parallèle je me suis dit que je tapais beaucoup à côté par rapport au cercle rouge qui passe
37	2	8	26.815212	30.242593	enfin au rond rouge qui passe dans le cercle blanc qu'il fallait que je fasse plus attention
38	1	1	0.729261	2.208106	je me suis dit que c'était long
38	1	1	2.844354	5.182993	que j'étais fatiguée et que j'avais faim
38	1	2	0.932161	6.278515	je me suis demandée comment j'allais garer ma voiture sur Delta et que j'avais faim, mais que je n'avais pas de liquide
38	1	3	2.150052	3.097388	ou j'ai un blanc
38	1	3	3.725819	9.616189	j'étais en train de me dire j'étais en train de penser que je devais penser à tout ce que j'étais en train de faire
38	1	4	1.889461	7.781915	j'étais en train de me dire que ça me soulait de bailler parce que j'avais mes yeux qui pleuraient et que je n'avais pas envie que ma maman rentre en France
38	1	5	0.318486	4.433859	je me suis demandé comment j'allais faire pour aller à mon tutorat et que j'avais le sourcil qui gratte
38	1	6	0.126481	3.177968	j'ai le ventre qui a gargouillé je me suis demandé si on l'entendait
38	1	6	3.659452	4.597409	j'ai faim
38	1	6	5.879284	6.329503	et voilà
38	1	7	0.282168	5.853632	je me suis demandé pour les XXX à partir de ce mois ci et je me suis demandé si le point rouge n'allait pas plus vite
38	2	1	0.101888	4.998023	j'étais en train de me dire que je devais aller aux toilettes changer mon disque et j'espère ne pas me taper une amende
38	2	2	1.022514	5.107838	j'étais en train de me dire que j'avais les affaires de mon copain dans la voiture que je préfère aller manger à la XXX
38	2	3	1.002065	4.53851	putain à me dire que j'avais l'impression d'être folle à parler toute seule dans le noir
38	2	3	4.906745	7.157842	et j'entends pas bien ma voix à cause du casque
38	2	4	0.306967	3.875372	j'étais en train de me dire que je dois faire pipi, mais que j'ai soif
38	2	4	4.342266	5.698482	et que ne plus de ça c'est long
38	2	5	1.255124	7.988265	j'étais en train de me demander quelle heure il était et je me suis dit que je ne m'endormais pas parce que j'arrête pas de penser à ce que je dois penser
38	2	6	0.163092	2.344363	j'étais en train de me dire que j'aurais aimé avoir une famille plus unie
38	2	7	0.132798	3.585869	j'étais en train de me dire que j'avais super faim en plus mon ventre fait beaucoup de bruit
38	2	8	0.267096	6.249524	que j'ai vraiment mal aux oreilles que je dois vraiment aller à la toilette et que j'en ai marre de voir le point rouge et de devoir taper en même temps
39	1	1	0.973508	3.897849	je me suis concentrée j'ai
39	1	1	5.252154	11.448402	ça allait bien puis je me suis dit que c'était fort court comme par rapport au premier bloc
39	1	2	0.660736	9.149173	même chose au début je me suis concentrée je j'appuie correctement sur le cercle et je me suis dit ensuite que c'était plutôt agréable d'avoir fait une petite pause
39	1	2	9.640903	14.772758	entre le bloc 1 et celui ci pour pouvoir un peu reposer les yeux
39	1	3	1.048433	8.895343	j'ai simplement un petit peu joué avec la tache c'est-à-dire que j'essaie d'appuyer plus fort sur la barre d'espace pour que
39	1	3	9.798215	16.599585	le cercle a plus d'impulsion et aille plus loin, mais je sais bien que ça ne marchera pas, mais c'est un petit jeu que je me suis fait à moi même
39	1	4	0.171918	11.236336	je me suis tout d'abord concentrée comme les premières secondes à chaque fois et puis-je me suis demandée ou je me serais garée si j'étais venue en voiture et non en tram
39	1	5	0.416607	12.522504	j'ai toujours de la concentration au début et puis-je me suis dit que c'était plus agréable d'avoir des courtes séquences dans ce bloc ci plutôt qu'au bloc 1 et puis-je me suis demandée si
39	1	5	13.726216	16.976236	si ça allait à chaque fois être plus longue ou pas
39	1	6	0.33077	2.738193	je me suis dit que mes yeux
39	1	6	4.051333	10.638917	de nouveau avaient l'air d'être plus fatigués et que ce bloc ci avait l'air un peu plus long
39	1	7	0.210653	11.110815	je n'ai pas l'impression d'avoir pensé de d'avoir pensé à grand-chose juste peut être que je pense à rien et du coup j'appuie machinalement sur la barre espace
39	2	1	0.795051	5.547366	je ne sais pas trop à quoi je pensais cette séquence était courte j'ai
39	2	1	6.220611	12.728642	j'avais juste encore la phrase de l'expérimentatrice dans la tête du fait que je pouvais l'appeler si quand j'avais terminé
39	2	2	0.906358	3.881869	j'ai pensé au fait que j'avais l'impression
39	2	2	4.676175	18.250223	que d'au cours de l'expérience j'avais plus de facilité a à parler lors des enregistrements qu'au tout début de l'expérience et donc que le temps faisait qu'on s'habitue entre guillemets
39	2	3	0.872725	6.657488	et si j'ai vraiment l'impression de d'avoir pensé à rien du début à la fin
39	2	4	0.163099	4.972881	je me suis demandée combien de fois il restait approximativement jusqu'à la fin
39	2	4	5.82249	7.319652	et j'ai
39	2	4	7.921239	11.6958	j'ai épelé dans ma tête le mot approximativement
39	2	5	0.161583	1.878044	je pensais à des coffres
39	2	5	2.862899	9.14721	et puis j'ai dérivé sur des coffres que j'avais déjà mangées au travail de ma maman
39	2	6	0.430361	15.683451	j'ai d'abord continué à penser a ma maman vu que dans le juste dans le passage précédent je pensais au coffres que j'avais mangées avec elle et puis j'ai juste écouté le clic que faisait mon doigt quand je cliquais
39	2	7	0.427147	37.067107	je me suis questionnée sur la différence enfin du fait que comme les séries ici sont moins longues qu'au bloc 1 j'ai l'impression d'être beaucoup plus concentrée du coup je faisais la différence en cours pour un pédagogue de quand il parle beaucoup quand les élèves sont moins concentrés et quand il fait des trucs plus court et que peut on nous on a une tâche à faire et bien le temps passe plus vite non oui le temps passe plus vite du coup et que c'est mieux enfin je pensais à la pédagogie du coup en rapport avec cet exercice
39	2	8	0.770995	7.590115	ici je n'ai pas trop pensé à quelque chose j'ai l'impression plutôt que mon esprit était vide
40	1	1	1.35893	5.180091	j'aipensé à des boucles d'oreilles après
40	1	1	6.028097	9.37236	j'ai pensé à des vêtements
40	1	1	10.649357	12.036096	et à la fin
40	1	1	12.844196	14.138911	c'est tout je pense
40	1	1	16.443492	16.966533	oui
40	1	2	3.762269	11.744819	je suivais enfin j'étais concentrée sur la tâche je suivais le mouvement de la boule et ça m'a fait penser
40	1	2	12.783639	29.142863	à une scène du film Peter Pan de Disney et que le capitaine crochet quand il est face au crocodile et que ça fait tic tac tic tac bref donc quand j'ai suivi le mouvement ça m'a rappelé cette scène
40	1	3	1.588862	26.815735	j'ai été distraite par l'enfin d'abord j'ai été concentrée sur la tâche et après j'ai été distraite sur la lumière enfin je n'arrive pas faire des phrases correctes, c'est fou j'ai été distraite par la lumière du chargeur qui est devenue verte ce qui signifie que l'ordinateur est chargé
40	1	4	0.35531	1.115229	
40	1	5	1.521163	5.006616	l'enfin lors de
40	1	5	6.200606	10.637962	de la séquence précédente j'ai appuyé sans faire exprès et
40	1	5	12.966252	31.242994	ça a coupé l'enregistrement or que je n'avais pas dit ce qu'enfin ce à quoi j'avais pensé lors de la séquence précédente j'ai observé la pièce et ça m'avait distraite et maintenant j'ai juste eu des paroles de musique en tête
40	1	6	1.159203	19.656582	j'avais l'impression que le cercle blanc bougeait et voila ça m'a un peu déstabilisée sinon j'ai été perdue dans mes pensées je ne me souviens pas du tout je ne me souviens pas du tout ce à quoi je pensais et voilà
40	1	7	7.759458	26.043365	j'ai pensé à tout et n'importe quoi j'ai d'abord été concentrée sur la tâche ensuite j'ai pensé à ma journée d'hier et au fait que j'avais recroisé mon ex et après j'ai pensé à ma tenue de la journée d'avant et voilà c'est tout
40	2	1	1.368237	24.33116	j'ai d'abord été concentrée sur la tâche que j'ai fini par connaitre par cœur enfin que j'ai fini par visualiser par cœur et puis après j'ai pensé au café que j'avais vu sur la table de l'investigatrice et je me suis dit que pour me réveiller et pour pouvoir étudier j'allais m'acheter un café voilà
40	2	2	0.0	1.300317	
40	2	3	0.845255	6.649239	j'ai sans faire exprès encore une fois coupé l'enregistrement trop tôt
40	2	3	7.492706	23.727271	et la séquence précédente enfin j'ai mal au ventre enfin donc j'ai pensé à ça et maintenant j'ai pensé enfin j'ai eu d'un coup un coup de pression par rapport à mon examen de demain
40	2	4	0.549611	6.647721	j'ai, je suis, je suis restée concentrée sur la tâche
40	2	4	7.148138	12.2105	et je fredonnais et voir je n'ai pas pensé à grand-chose
40	2	5	3.568936	12.786026	au début je pensais à pas grand-chose je pensais encore à la tâche ensuite je me suis dit
40	2	5	15.030161	26.487167	j'étais enfin j'en avais un peu marre d'être dans cette pièce enfermée enfin le fait qu'il fasse sombre etc puis à la fin dépensés à un truc rien à voir
40	2	5	27.048201	39.062348	j'ai pensé encore une fois à mon ex je me suis dit qu'est-ce qu'il faisait sur son GSM donc voilà encore de la curiosité mal placée
40	2	6	1.577266	32.463609	j'ai pensé à mes cheveux puis j'ai pensé au fait que les garçons se lavaient les cheveux plus facilement puis j'ai pensé à une expérience S'ONT que j'ai passé auparavant et pour laquelle il a été nécessaire pour mettre un gel pour enfin je pense que c'était un gel électrolyte c'était pour une expérience ERG
40	2	6	33.349769	44.898205	et je me suis demandée comment les personnes avec des Dresde et avec des l'occis faisaient enfin s'ils pouvaient passer ces expériences là où pas enfin s'ils peuvent faire une ERG ou pas
40	2	7	1.408956	18.127763	j'étais concentrée sur la tâche puis j'ai pense aux cours puis j'ai pensé au fait de travailler normalement la vieille je me suis demandée si ça servait à quelque chose ou pas et je me suis dit que dans mon cas ça servait
40	2	7	18.492435	43.997458	puis j'ai repensé a une vidéo YouTube que j'avais vu quelques années auparavant et elle expliquait ses astuces puis j'ai pense au fait que certaines filles faisaient polytech et je me suis demandée si elles subissaient certains commentaires en mode tu es une fille et tu vas faire ingénieure voilà
40	2	8	2.418817	33.10059	j'ai pensé au fait de parler de parler de parler seule dans une pièce je me suis dit d'un point de vue externe on dirait soit une folle, soit une commentatrice radio puis j'ai pensé j'ai pensé à une amie à moi et au fait qu'elle est en embrouille avec une autre amie à moi et je me suis demandée si ça pouvait se régler un jour ou si ça va rester comme ça voilà
41	1	1	1.266723	4.644055	je me demandais si je faisais bien l'expérience et si
41	1	1	6.170108	11.311158	j'aurais les réponses à ce que j'ai fait à la fin
41	1	2	2.774595	7.007517	je n'ai pensé à presque rien juste à la boule qui
41	1	2	8.458519	9.709382	passe devant mes yeux
41	1	3	0.868218	5.115078	j'ai pensé au fait que cette fois ça va plus vite qu'auparavant
41	1	4	0.751249	2.537125	j'ai juste pensé à la tâche
41	1	5	0.873378	5.900062	je me demandais quelles sont quel est le master fait pour faire ce genre
41	1	5	6.729206	8.045472	d'expérience et de
41	1	5	9.558659	10.149424	recherche
41	2	1	1.147164	3.989483	au début je me concentrais juste sur la bille
41	2	1	5.26322	7.751723	la bille rouge et puis j'ai pensé au
41	2	1	8.19989	10.900683	à ce que je vais faire après avec mes amis
41	2	2	0.794257	3.5978	je me suis juste concentrée sur la tâche
41	2	3	0.953092	3.828827	au début j'ai pensé à mes examens qui
41	2	3	5.424929	10.433387	xXXe dans deux mois et puis j'ai pensé à j'ai calculé mes
41	2	3	11.272716	13.240324	pour mon expérience s'auna
41	2	4	0.822651	8.559957	je me demandais si mon cours d'anthropologie s'est fini et à qui je vais demander des notes pour me mettre en ordre
41	2	5	1.300407	3.079135	j'ai juste pensé à la bille
41	2	5	3.754601	4.204912	qui
41	2	5	5.428257	6.554034	va de gauche à droite
41	2	6	0.711343	4.686051	j'ai juste pensé à la tâche que je suis en train de faire
42	1	1	1.132349	4.133793	que je devrais peut-être acheté les tickets pour la piscine
42	1	1	4.571162	5.52244	au lieu du maquillage
42	1	2	1.505568	3.592723	xXL j'avais un cil dans l'œil donc j'ai essayé de l'enlever
42	1	3	1.226976	4.827319	je pensais au planning des prochains jours et ce que je devais faire
42	1	3	5.937014	7.202888	et puis le tram qui est passé
42	1	4	1.162333	3.020759	je pensais à ma petite sœur
42	1	4	4.198715	5.422417	et que ça faisait longtemps que je ne l'avais pas vu
42	1	5	1.488812	4.243571	j'ai super soif et mes lèvres sont sèches
42	1	5	6.200458	7.938979	Et je n'arrive pas à parler fort
42	2	1	1.047232	2.998579	j'étais en train de penser à ce que je pouvais manger
42	2	1	4.050912	6.420405	tantôt donc soit des pâtes ou des pizzas
42	2	2	1.277891	5.098029	j'essayais d'arranger ma respiration en fonction du cercle
42	2	3	1.805581	4.525137	Que mes lèvres étaient vraiment sèches que j'avais vraiment soif
42	2	3	6.02242	7.417848	Et la dernière chose c'était quoi
42	2	3	8.935503	9.526268	je sais plus
42	2	4	1.323593	2.534429	J'étais en train de me dire
42	2	4	3.645196	6.437123	qu'à aucun moment je me suis concentrée sur la tâche
42	2	4	7.497855	8.178325	Et que c'était bizarre
42	2	6	1.297931	6.587297	J'étais en train de me demander si mon ordinateur à moi, c'était un Asus ou un Acer
42	2	6	7.51651	8.061529	Je sais plus
43	1	1	1.125762	6.699431	je me suis dit que c'est super long et qu'heureusement je le fais pour une copine sinon j'aurais abandonné
43	1	2	0.616597	9.121754	alors là je me suis dit que j'avais envi de pizza sauf qu'hier j'ai mangé de la pizza et ce soir je vais manger de la pizza parce que j'ai des restes
43	1	2	9.77399	13.204751	du coup je réfléchis à ce que je vais manger
43	1	3	0.782157	5.044028	je me suis dit qu'en plus ça fait une semaine que je ne suis pas allée au sport donc ça craint
43	1	3	5.767742	7.963007	donc que j'allais peut-être (prendre) un sandwich au thon
43	1	4	1.09278	12.989029	je me suis dit qu'en plus il ne faut pas que je mange trop parce que j'ai une date ce soir et après je me suis dit quoi je me suis dit ah putain j'ai mal à la poignée et après je me suis dit
43	1	4	14.034393	20.912892	est-ce qu'ils enregistrent le fait que je clique sur la barre espace quand le rond y passe ou pas ou c'est juste un truc pour penser
43	1	5	0.831059	6.07039	là je passe pensé à grand-chose j'étais surtout concentrée sur la tâche et j'ai baillé
43	1	5	6.613622	6.985308	voilà
43	2	1	1.286402	6.487493	je me suis dit que même si je suis assise et que je ne fais rien bah j'ai l'impression de d'être épuisée
43	2	1	7.579497	8.536407	et voilà j'ai faim
43	2	1	9.538349	10.056206	et
43	2	1	11.125695	11.429655	c'est tout
43	2	2	0.736112	7.858529	je pensais à ma date de ce soir je me disais que j'espère que ça va bien se passer et que de toute façon ça pouvait pas être pire que la dernière fois
43	2	2	8.639068	16.558285	et après je me suis dit merde je n'ai pas appuyé au bon moment j'ai appuyé trop en retard pour la boule et voilà
43	2	3	0.994964	7.984432	alors je me suis dit que le fait de devoir mémoriser mes pensées et ça me faisait créer des pensées
43	2	3	9.28122	22.600773	et en même temps je me suis dit non parce que je pense tout le temps et après je me suis dit que la boule ça me faisait penser ça me faisait penser à une attraction à m'agit land le bateau pirate je ne sais pas pourquoi
43	2	4	1.208489	29.513744	alors j'ai baillé et je me suis dit je baille beaucoup et je me suis dit peut-être que comme je suis dans le noir et j'ai de la mélatonine qui ce qui voilà qui ce qui se décharge et je me suis dit après et c'est au cinéma, c'est pour ça qu'au cinéma quand on sort même quand c'est en journée on est fatiguée, car peut être que c'est de la mélatonine qui se dégage dans nos cellules et du coup il nous dit il faut dormir alors que non
43	2	5	0.803805	20.106238	alors je me suis dit que j'ai le nez qui commence à couler et que je n'ai pas de mouchoirs avec moi dans la petite salle là noire et que du coup j'espère que ça va le faire pour le reste et après je me suis dit oups j'ai appuyé deux fois au lieu d'une quand le cercle il est passé dans le quand le rond est passé dans le cercle voilà je crois que c'est tout
43	2	6	0.806951	4.341535	alors j'ai au début j'ai pensé à rien
43	2	6	4.341535	20.391008	après je me suis j'ai baillé et du coup j'ai repensé au truc de la mélatonine que je disais tout à l'heure et après j'ai encore pensé à ce que je devais manger et je me suis dit il faudrait que je prenne des pâtes ou un panini, mais un panini j'ai peur que ça ne fasse pas assez
44	1	1	1.144413	1.904938	à la tâche
44	1	2	2.75324	4.854691	au rongement de mes ongles et à la tâche
44	1	3	0.777887	3.856263	à mes plans de ce soir et les amis que j'ai invités
44	1	4	1.342576	4.753681	le stress qui s'accumule avec l'arrivée des examens
44	1	5	1.436844	2.597645	à la tâche
44	1	5	3.779175	5.230177	et qu'il fait froid
44	1	6	0.980814	4.877791	à une vidéo sur Facebook une fille de 6 et demi qui était psychotique
44	1	7	1.228141	5.143701	la force du psychologue clinicien qui a pu écouter l'histoire de cette fille
44	2	1	1.387684	3.44732	encore avec la petite fille de 6 ans
44	2	1	4.276642	9.20701	et l'effet que ça a fait sur ma vision sur la psychologie clinique
44	2	2	1.077833	4.160318	d'avoir sauté la petite bille et puis j'ai repensé à la tâche
44	2	3	1.308075	3.757623	le bruit du tram et la tâche
44	2	4	1.305669	3.887809	aux ordinateurs et à la technologie qui nous entoure
44	2	5	1.172554	4.613501	au gymnase les exercices que je dois faire et la tâche
44	2	6	1.617935	6.391588	aux crédits que j'ai besoin pour passer un examen et aux crédits qui me manquent
44	2	7	1.181345	4.405714	à mon lit le temps et manger ça
44	2	8	1.923337	5.871063	à l'expérience et que je me rends compte que je suis assez distraite
45	1	1	1.162068	2.998872	le livre que j'ai lu aujourd'hui
45	1	2	0.951649	2.722693	le livre que j'ai lu aujourd'hui
45	1	3	1.458915	2.834151	le livre que je viens de lire
45	1	4	0.938818	2.412335	le livre que je viens de lire
45	1	5	0.901292	2.049585	le livre que j'ai lu
45	1	6	0.898659	2.665057	le livre que j'ai lu aujourd'hui
45	1	7	0.87332	2.157778	le livre que j'ai lu aujourd'hui
45	2	1	0.853759	2.442356	le livre que j'ai lu aujourd'hui
45	2	2	0.720692	3.239931	ce que je vais faire aujourd'hui
45	2	3	0.705277	2.963264	ce que je vais faire aujourd'hui
45	2	4	1.530122	2.804931	c'est de rentrer chez moi
45	2	4	3.639257	5.240541	et de commencer à lire
45	2	5	1.310136	4.607055	ce que j'ai lu aujourd'hui et ce que je vais lire
45	2	6	1.203647	4.774148	à mes cours je pense à mes cours ce que je vais étudier
45	2	7	0.958586	3.566637	au cours que je dois faire réussir
45	2	7	4.504784	6.393588	neurologie et cytologie
45	2	8	1.629895	6.308124	je pense à les jours des examens qui vont commencer bientôt
46	1	1	1.380271	3.913091	la souris en haut de l'écran me perturbe
46	1	1	5.603901	6.568138	et voilà c'est tout
46	1	2	1.652267	5.264046	je veux reparler à D'Oriane mais Kia m'en voudra trop donc je le referais pas
46	1	3	1.52734	5.20202	il y a toujours cette souris qui me perturbe en même temps je pense
46	1	3	6.12069	6.887826	à Chloé
46	1	3	7.465547	9.501774	aux deux Chloé et à Twitter
46	1	4	1.242366	4.141511	j'espère bien dormir ce soir que je ne vais pas trop penser
46	1	4	4.726915	6.84552	à mon ex parce que sinon ce n'est pas marrant
46	1	5	2.14586	7.724354	flemme d'aller au RDV chez l'ophtalmologue lundi, mais je suis contente parce que mardi je pars
46	1	6	1.565807	9.7293	j'ai hâte que Avengers Endogames sort faudrait que je contacte Charles pour savoir s'il y va avec le faudra qu'il revienne à la maison jouer au UN
46	1	7	1.330399	13.802902	je vais surement faire un marathon Disney Chanel film dans pas longtemps, mais bon il faut que je laisse le temps parce que ça m'a fait trop penser à D'Oriane et ça me fait de la peine voilà
46	2	1	1.838307	11.606658	Pauvre Sana elle doit en avoir marre de m'entendre parler de D'Oriane et Kia n'en parlons même pas, mais bon je vois Kia la semaine prochaine je suis sure elle m'en voudra pas on sera heureuse de se voir ça va être sympas
46	2	2	1.724881	5.54341	c'est très perturbant l'expérimentatrice va connaitre autant ma vie que toutes mes amies
46	2	2	5.780359	9.188784	et la balle quand elle passe j'ai l'impression elle fait un rebond sur le cercle blanc
46	2	3	1.110624	5.836565	j'ai l'impression de jouer au basket avec cette balle ça me fait penser que je dois aller revoir Madame Rabat
46	2	3	6.556348	9.530186	et aussi j'ai très faim j'espère mon frère a fait à manger
46	2	4	1.366097	8.665422	il faudrait que je me lave les cheveux absolument ce soir ou peut être demain je ne sais même pas si je vais à l'université demain ex peut être que je travaille
46	2	5	1.172675	6.894304	ça me donne mal à la tête quand j'essaye de me concentrer sur la balle, mais en même temps ça m'évite de penser
46	2	6	0.941125	9.225237	j'ai trop hâte de voir les Marseillais pourquoi ils se disputent je vais tout envoyer à Chloé elle sera trop contente d'ailleurs il faut que je regarde si elle ne m'a pas envoyé un message après
46	2	7	1.253257	5.041587	j'espère ne pas croiser D'Oriane à l'aéroport ou si on se croise
46	2	7	6.095886	9.240915	on est amis et on parle gentiment sinon ce ne serait pas drôle
46	2	8	0.877331	6.846631	la chaise fait beaucoup de bruit dès que je m'étire d'ailleurs je me demande si je ne vais pas faire une sieste en rentrant, mais d'abord je dois manger
46	2	8	7.356983	9.270804	non à mon avis j'attendrais le soir pour manger
47	1	1	1.624633	2.964308	j'ai pensé au point rouge
47	1	1	4.331323	5.187986	à l'expérience
47	1	1	5.980855	7.466344	à l'expérience tout simplement
47	1	1	8.405028	9.325485	et je ne me rappelle pas trop
47	1	2	1.251821	3.524819	tout au long j'ai écouté les voix d'à côté
47	1	3	0.842112	1.65982	
47	1	3	2.168742	4.890622	à la soirée prochainement
47	1	3	4.890622	5.662583	et au point rouge
47	1	4	0.876945	2.127808	j'ai pensé à
47	1	4	2.443026	3.163524	au point rouge
47	1	4	3.633848	5.009798	et au rire d'à côté
47	1	5	0.838487	2.756954	à ce que j'allais manger après l'expérience
47	1	6	1.051029	4.267535	concentré sur le point rouge et le bruit du clavier
47	1	7	0.888021	2.370115	concentré sur le point rouge
47	2	1	1.066432	2.705778	j'ai oublié ce que j'allais
47	2	1	3.330852	3.637492	dire
47	2	2	0.96299	2.190623	j'ai pensé à une amie à moi
47	2	3	0.912062	2.402376	concentré sur le point rouge
47	2	4	1.015443	2.394609	à ce que j'allais faire ce week-end
47	2	5	0.99002	2.402424	qu'il fait froid dans cette pièce
47	2	7	1.038616	4.710258	concentré sur ma respiration et en même bien faire la tâche
47	2	8	0.787607	1.9359	je pensais un peu à
47	2	8	2.257908	2.610294	rien
48	1	1	1.305576	3.125404	la souris m'énerve toujours
48	1	1	3.634684	4.856957	du coup je la mets hors du chemin
48	1	1	5.481674	6.561348	et j'essaye de me concentrer
48	1	3	1.179644	6.99884	j'ai appuyé deux fois sur la touche espace et je n'ai pas pu enregistrer la séquence précédente je stresse que ça pose des problèmes
48	1	4	1.130861	5.869847	je stresse toujours pour mon petit problème qu'est ce qui se passe en fait quand on se retrouve dans les anomalies
48	1	5	2.285258	4.77805	je ne sais pas pourquoi le jeu me fait penser à Passion tout d'un coup
48	1	5	5.74193	10.827227	le rond blanc à une tête de personnage et il y a des reflets dans mes lunettes
48	1	6	1.798589	7.905662	il y a toujours des reflets dans mes lunettes, mais si je les enlève j'ne vais rien voir de ce que je fais, c'est chiant d'être myope
48	1	6	8.889199	11.565332	ouais on arrive même pas à jouer des jeux de pas loin
48	1	7	2.471493	19.671761	le je le jeu l'épreuve me fait penser à une épreuve à au Quidditch donc je pense à Harry Potter quand je commence la XXL ça dure 3 heures, mais là je me demande lequel des personnages de harry Potter joue le mieux au Quidditch Gina ou Charly
48	2	1	2.148588	3.272936	je pense toujours au Quidditch
48	2	1	3.972705	7.762464	et je me demande si il y a déjà eu des morts à l'époque où Harry Potter était dans l'école
48	2	2	0.960469	6.765548	je pense toujours à la même chose au Quidditch et aux morts qui a pu avoir dans l'école c'est sombre
48	2	3	1.023711	2.596582	je bloque toujours sur Quidditch
48	2	4	1.114635	6.595561	je me demande si je suis le clicher d'une XXL fan de lecture de harry Potter de games of trônes et tout le tintouin
48	2	5	1.815699	5.481444	tintouin, c'est un mot bruxellois quels sont les autres que je connais
48	2	5	6.192292	14.192816	je fais une petite liste de mot que je connais et puis-je me demande chaque fois que je rate ce cercle est ce que c'est enregistré par l'ordinateur ou pas
48	2	6	1.888686	2.57541	j'ai froid
48	2	6	3.436541	8.734127	à la main j'ai mal au dos et j'ai faim j'ai l'impression de me plaindre je n'aime pas me plaindre
48	2	6	9.704261	10.750697	voile XXL
48	2	7	1.71617	4.142488	je me demande comment s'est passé l'interro d'une amie
48	2	7	4.940181	9.477063	je me rappelle que je dois faire le jeu demain pour le Kirk
48	2	7	10.24152	16.988678	pour le scout puis-je me faire zut j'espère qu'il ne va pas faire aussi mauvais qu'aujourd'hui et que le s'houe sera chouette
48	2	8	1.451305	2.985579	pourquoi est ce que les gens
48	2	8	3.825087	14.28999	comprennent directement quand on parle de scout, mais quand on parle de patron de Kirk de ce truc du genre je veux dire il existe plusieurs mouvements de jeunesse pourquoi est ce qu'on est toujours fixé sur un seul
49	1	1	1.392965	27.56811	on entre un peu dans le vif du sujet j'ai envi de dire parce que là je dois travaillera par moi-même et justement ce que je réfléchis c'est ça, c'est comment au mieux faire une réflexion sur le MW et donc c'Éts lié au, c'est plutôt une logique et une réflexion que du ressenti
49	1	2	1.028125	38.5065	c'est drôle parce que maintenant je me fais la réflexion de la ligne arrêté de la pensée de devoir réfléchir à garder ou ça en t
49	1	3	0.817259	28.79461	c'est bizarre parce que j'ai commencé à réfléchir à comment m'expliquer par ce que j'ail impression durant tous ces dans ce cette deuxième partie du test d'être un peu incompréhensible au niveau de ce que je réfléchis et donc j'ai essayé expliquer et puis juste après là dans la fin j'ai un peu pensé à l'absurdité de cela donc
49	1	4	1.59005	28.259712	bon j'ai essayé d'avancer de dans toutes mes réflexions précédentes et enfin de commencer à m'investir dans le test, c'est vraiment ce que j'ai réfléchis et c'est là où j'ai eu complétement un blanc pendant quelques minutes pas SQL min par ce que 'il n'y a pas SQL min et du coup j'ai commencé à réfléchir à ma sœur qui est en train de regarder Avengers en ce moment
49	1	5	1.710414	31.727275	je ne sais pas si intentionnel, mais je trouvais drôle que la dynamique a changé au du moins vu que maintenant je commence à réfléchir sur la réflexion e
49	1	6	1.379012	50.162691	j'ai commencé à réfléchir aux personnages de chili un personnage de la série the good place et de son indécision son incapacité de prendre une décision sur le moment même et ensuite j'ai commencé à réfléchir à cette expérience et a au fait eu l'expérimentatrice est vraiment sympathique ce qui m'a ensuite fait revenir sur le good place et sur la petite copine de hindi durant al troisième saison bon, c'est un peu bizarre, mais c'est, c'est la réflexion que j'ai faite
