suj	bloc	prob	SPEECH
40	1	5	
40	1	5	et maintenant j'ai juste eu des paroles de musique en tête
40	1	6	j'avais l'impression que le cercle blanc bougeait
40	1	6	et voilà ça m'a un peu déstabilisée
40	1	6	sinon j'ai été perdue dans mes pensées je ne me souviens pas du tout
40	1	6	je ne me souviens pas du tout ce à quoi je pensais et voilà
40	1	7	j'ai pensé à tout et n'importe quoi
40	1	7	j'ai d'abord été concentrée sur la tâche ensuite j'ai pensé à ma journée d'hier et au fait que j'avais recroisé mon ex
40	1	7	et après j'ai pensé à ma tenue de la journée d'avant et voilà c'est tout
40	2	1	j'ai d'abord été concentrée sur la tâche que j'ai fini par connaitre par cœur
40	2	1	enfin que j'ai fini par visualiser par cœur
40	2	1	et puis après j'ai pensé au café que j'avais vu sur la table de l'investigatrice et je me suis dit que pour me réveiller et pour pouvoir étudier j'allais m'acheter un café
40	2	1	voilà
40	2	2	
40	2	3	j'ai sans faire exprès encore une fois coupé l'enregistrement trop tôt
40	2	3	et la séquence précédente enfin j'ai mal au ventre enfin donc j'ai pensé à ça et maintenant j'ai pensé
40	2	3	enfin j'ai eu d'un coup un coup de pression par rapport à mon examen de demain
40	2	4	j'ai, je suis, je suis restée concentrée sur la tâche
40	2	4	et je fredonnais
40	2	4	et voir je n'ai pas pensé à grand-chose
40	2	5	
40	2	5	au début je pensais à pas grand-chose je pensais encore à la tâche
40	2	5	ensuite je me suis dit
40	2	5	j'étais enfin j'en avais un peu marre d'être dans cette
40	2	5	pièce enfermée
40	2	5	enfin le fait qu'il fasse sombre etc puis à la fin dépensés à un truc rien à voir
40	2	5	j'ai pensé
40	2	5	encore une fois à mon ex
40	2	5	je me suis dit qu'est-ce qu'il faisait sur son GSM donc voilà encore de la curiosité mal placée
40	2	6	j'ai pensé
40	2	6	à mes cheveux
40	2	6	puis j'ai pensé au fait que les garçons se lavaient les cheveux plus facilement
40	2	6	puis j'ai pensé
40	2	6	à une expérience
40	2	6	S'ONT que j'ai passé auparavant
40	2	6	et pour laquelle il a été nécessaire pour mettre un gel pour
40	2	6	enfin je pense que c'était un gel électrolyte c'était pour une expérience ERG
40	2	6	et je me suis demandée comment les personnes avec des Dresde et avec des l'occis faisaient
40	2	6	enfin s'ils pouvaient passer ces expériences là où pas enfin s'ils peuvent faire une ERG ou pas
40	2	7	j'étais concentrée sur la tâche puis
40	2	7	j'ai pense aux cours
40	2	7	puis j'ai pensé au fait de travailler normalement la vieille je me suis demandée si ça servait à quelque chose ou pas et je me suis dit que dans mon cas ça servait
40	2	7	puis j'ai repensé a une vidéo YouTube que j'avais vu quelques années auparavant
40	2	7	et elle expliquait ses astuces puis j'ai pense au fait que
40	2	7	que certaines filles faisaient polytech et je me suis demandée si elles subissaient certains commentaires en mode
40	2	7	tu es une fille et tu vas faire ingénieure
40	2	7	voilà
40	2	8	j'ai pensé au fait de parler
40	2	8	de parler
40	2	8	de parler seule dans une pièce je me suis dit
40	2	8	d'un point de vue externe on dirait soit une folle, soit une commentatrice radio
40	2	8	puis j'ai pensé
40	2	8	j'ai pensé à une amie à moi et au fait qu'elle est en embrouille avec une autre amie à moi et je me suis demandée si ça pouvait se régler un jour ou si ça va rester comme ça
40	2	8	voilà
41	1	1	je me demandais si je faisais bien l'expérience et si
41	1	1	j'aurais
41	1	1	les réponses
41	1	1	à ce que j'ai fait
41	1	1	à la fin
41	1	2	je n'ai
41	1	2	pensé à
41	1	2	presque rien juste à la boule qui
41	1	2	passe devant mes yeux
41	1	3	j'ai pensé au fait que cette fois ça va plus vite
41	1	3	qu'auparavant
41	1	4	j'ai juste pensé à la tâche
41	1	5	je me demandais quelles sont quel est le master fait pour faire ce genre
41	1	5	d'expérience et de
41	1	5	recherche
41	2	1	au début je me concentrais juste sur la bille
41	2	1	la bille rouge et puis j'ai pensé au
41	2	1	à ce que je vais faire après avec mes amis
41	2	2	je me suis juste concentrée sur là
41	2	2	tâche
41	2	3	au début j'ai pensé à mes examens qui
41	2	3	xXXe dans deux mois et puis j'ai pensé à j'ai calculé mes
41	2	3	pour mon expérience s'auna
41	2	4	je me demandais si mon cours d'anthropologie s'est fini et à qui je vais demander des notes pour me mettre en ordre
41	2	5	j'ai juste pensé à la bille
41	2	5	qui
41	2	5	va de gauche à droite
41	2	6	j'ai juste pensé
41	2	6	à la tâche
41	2	6	que je suis en train de faire
42	1	1	que je devrais peut-être acheté les tickets pour la piscine
42	1	1	au lieu du maquillage
42	1	2	xXL j'avais un cil dans l'œil donc j'ai essayé de l'enlever
42	1	3	je pensais au planning des prochains jours
42	1	3	et ce que je devais faire
42	1	3	et puis le tram qui est passé
42	1	4	je pensais à ma petite sœur
42	1	4	et que ça faisait longtemps que je ne l'avais pas vu
42	1	5	j'ai super soif
42	1	5	et mes lèvres sont sèches
42	1	5	Et je n'arrive pas à parler fort
42	2	1	j'étais en train de penser à ce que je pouvais manger
42	2	1	tantôt
42	2	1	donc soit des pâtes ou des pizzas
42	2	2	j'essayais d'arranger ma respiration en fonction du cercle
42	2	2	
42	2	3	Que mes lèvres étaient vraiment sèches
42	2	3	que j'avais vraiment soif
42	2	3	Et la dernière chose c'était quoi
42	2	3	je sais plus
42	2	4	J'étais en train de me dire
42	2	4	qu'à aucun moment je me suis concentrée sur la tâche
42	2	4	Et que c'était bizarre
42	2	6	J'étais en train de me demander si mon ordinateur à moi, c'était un Asus ou un Acer
42	2	6	Je sais plus
43	1	1	je me suis dit que c'est super long et qu'heureusement je le fais pour une copine sinon j'aurais abandonné
43	1	2	alors là je me suis dit que j'avais envi de pizza sauf qu'hier j'ai mangé de la pizza et ce soir je vais manger de la pizza parce que j'ai des restes
43	1	2	du coup je réfléchis à ce que je vais manger
43	1	3	je me suis dit qu'en plus ça fait une semaine que je ne suis pas allée au sport donc ça craint
43	1	3	donc que j'allais peut-être (prendre) un sandwich au thon
43	1	4	je me suis dit qu'en plus il ne faut pas que je mange trop parce que j'ai une date ce soir et après je me suis dit quoi je me suis dit ah putain j'ai mal à la poignée et après je me suis dit
43	1	4	est-ce qu'ils enregistrent le fait que je clique sur la barre espace quand le rond y passe ou pas
43	1	4	ou c'est juste un truc pour penser
43	1	5	là je passe pensé à grand-chose j'étais surtout concentrée sur la tâche
43	1	5	et j'ai baillé
43	1	5	voilà
43	2	1	je me suis dit que même si je suis assise et que je ne fais rien
43	2	1	bah j'ai l'impression de d'être épuisée
43	2	1	et voilà j'ai faim
43	2	1	et
43	2	1	c'est tout
43	2	2	je pensais à ma date de ce soir je me disais que j'espère que ça va bien se passer et que de toute façon ça pouvait pas être pire que la dernière fois
43	2	2	et après je me suis dit
43	2	2	merde je n'ai pas appuyé au bon moment j'ai appuyé trop en retard
43	2	2	pour la boule
43	2	2	et voilà
43	2	3	alors je me suis dit que le fait de devoir mémoriser mes pensées et ça me faisait créer des pensées
43	2	3	et en même temps je me suis dit non parce que je pense tout le temps
43	2	3	et après je me suis dit que la boule ça me faisait penser ça me faisait penser à
43	2	3	une attraction à m'agit land
43	2	3	le bateau pirate je ne sais pas pourquoi
43	2	4	alors j'ai baillé et je me suis dit je baille beaucoup
43	2	4	et je me suis dit peut-être que comme je suis dans le noir et j'ai de la mélatonine qui ce qui voilà qui ce qui se décharge et je me suis dit après et c'est
43	2	4	au cinéma, c'est pour ça qu'au cinéma quand on sort même quand c'est en journée on est fatiguée, car peut être que c'est de la mélatonine qui se dégage dans nos cellules et du coup il nous dit il faut dormir alors que non
43	2	5	alors je me suis dit que j'ai le nez qui commence à couler et que je n'ai pas de mouchoirs avec moi dans la petite salle là noire et que du coup j'espère que ça va le faire pour le reste et après je me suis dit
43	2	5	oups j'ai appuyé deux fois au lieu d'une quand le cercle il est passé dans le
43	2	5	quand le rond est passé dans le cercle
43	2	5	voilà je crois que c'est tout
43	2	6	alors j'ai
43	2	6	au début j'ai pensé à rien
43	2	6	après je me suis j'ai baillé et du coup j'ai repensé au truc de la mélatonine que je disais tout à l'heure et après j'ai encore pensé à ce que je devais manger et je me suis dit
43	2	6	il faudrait que je prenne des pâtes ou un panini, mais un panini j'ai peur que ça ne fasse pas assez
44	1	1	à la tâche
44	1	2	au rongement de mes ongles et à la tâche
44	1	3	
44	1	3	à mes plans de ce soir et les amis que j'ai invités
44	1	4	le stress qui s'accumule
44	1	4	avec l'arrivée des examens
44	1	5	à la tâche
44	1	5	et qu'il fait froid
44	1	6	à une vidéo sur Facebook une fille de 6 et demi qui était psychotique
44	1	7	la force du psychologue clinicien qui a pu écouter l'histoire de cette fille
44	2	1	encore avec la petite fille de 6 ans
44	2	1	
44	2	1	et l'effet que ça a fait sur ma vision sur la psychologie clinique
44	2	2	d'avoir sauté la petite bille
44	2	2	et puis j'ai repensé à la tâche
44	2	3	le bruit du tram
44	2	3	et la tâche
44	2	4	aux ordinateurs et à la technologie qui nous entoure
44	2	5	au gymnase les exercices que je dois faire
44	2	5	et la tâche
44	2	6	aux crédits que j'ai besoin pour passer un examen
44	2	6	et aux crédits qui me manquent
44	2	7	à mon lit le temps
44	2	7	et manger ça
44	2	8	à l'expérience et que je me rends compte que je suis assez distraite
45	1	1	le livre que j'ai lu aujourd'hui
45	1	2	le livre que j'ai lu autour'
45	1	2	qui
45	1	3	le livre que je viens de lire
45	1	4	le livre que je viens de lire
45	1	5	le livre que j'ai lu
45	1	6	le livre que j'ai lu aujourd'hui
45	1	7	le livre que j'ai lu aujourd'hui
45	2	1	le livre que j'ai lu aujourd'hui
45	2	2	ce que je vais faire aujourd'hui
45	2	3	ce que je vais faire aujourd'hui
45	2	4	c'est de rentrer chez moi
45	2	4	et de commencer à lire
45	2	5	ce que j'ai lu aujourd'hui et ce que je vais lire
45	2	6	à mes cours je pense à mes cours ce que je vais étudier
45	2	7	au cours que je dois faire réussir
45	2	7	neurologie et cytologie
45	2	8	je pense à les
45	2	8	les jours des examens qui vont commencer bientôt
46	1	1	la souris en haut de l'écran me perturbe
46	1	1	et voilà
46	1	1	c'est tout
46	1	2	je veux reparler à D'Oriane mais Kia m'en voudra trop donc je le referais pas
46	1	3	il y a toujours cette souris qui me perturbe
46	1	3	en même temps je pense
46	1	3	à Chloé
46	1	3	aux deux Chloé et à Twitter
46	1	4	j'espère bien dormir ce soir que je ne vais pas trop penser
46	1	4	à mon ex
46	1	4	parce que sinon ce n'est pas marrant
46	1	5	flemme d'aller au RDV chez l'ophtalmologue lundi
46	1	5	mais je suis contente parce que mardi je pars
46	1	6	j'ai hâte que Avengers Endogames sort faudrait que je contacte Charles pour savoir s'il y va avec le faudra qu'il revienne à la maison jouer au UN
46	1	7	je vais surement faire un marathon Disney Chanel film dans pas longtemps, mais bon il faut que je laisse le temps parce que ça m'a fait trop penser à D'Oriane et ça me fait de la peine
46	1	7	voilà
46	2	1	Pauvre Sana elle doit en avoir marre de m'entendre parler de D'Oriane et Kia n'en parlons même pas, mais bon je vois Kia la semaine prochaine je suis sure elle m'en voudra pas on sera heureuse de se voir
46	2	1	ça va être sympas
46	2	2	c'est très perturbant l'expérimentatrice va connaitre autant ma vie que toutes mes amies
46	2	2	et la balle quand elle passe j'ai l'impression elle fait un rebond sur le cercle blanc
46	2	3	j'ai l'impression de jouer au basket avec cette balle ça me fait penser que je dois aller revoir Madame Rabat
46	2	3	et aussi j'ai très faim j'espère mon frère a fait à manger
46	2	4	il faudrait que je me lave les cheveux absolument ce soir ou peut être demain
46	2	4	je ne sais même pas si je vais à l'université demain ex peut être que je travaille
46	2	5	ça me donne mal à la tête quand j'essaye de me concentrer sur la balle
46	2	5	mais en même temps ça m'évite de penser
46	2	6	j'ai trop hâte de voir les Marseillais pourquoi ils se disputent je vais tout envoyer à Chloé elle sera trop contente d'ailleurs il faut que je regarde si elle ne m'a pas envoyé un message après
46	2	7	j'espère ne pas croiser D'Oriane à l'aéroport ou si on se croise
46	2	7	on est amis et on parle gentiment sinon ce ne serait pas drôle
46	2	8	la chaise fait beaucoup de bruit dès que je m'étire
46	2	8	d'ailleurs je me demande si je ne vais pas faire une sieste en rentrant, mais d'abord je dois manger
46	2	8	non à mon avis j'attendrais le soir pour manger
47	1	1	j'ai pensé au point rouge
47	1	1	à l'expérience
47	1	1	à l'expérience tout simplement
47	1	1	et je ne me rappelle pas trop
47	1	2	tout au long j'ai écouté les voix d'à côté
47	1	3	
47	1	3	à la soirée prochainement
47	1	3	et au point rouge
47	1	4	j'ai pensé à
47	1	4	au point rouge
47	1	4	et au rire d'à côté
47	1	5	à ce que j'allais manger après l'expérience
47	1	6	concentré sur le point rouge et le bruit du clavier
47	1	7	concentré sur le point rouge
47	2	1	j'ai oublié ce que j'allais
47	2	1	dire
47	2	2	j'ai pensé à une amie à moi
47	2	3	concentré sur le point rouge
47	2	4	à ce que j'allais faire ce week-end
47	2	5	qu'il fait froid dans cette pièce
47	2	7	concentré sur ma respiration et en même bien faire la tâche
47	2	8	je pensais un peu à
47	2	8	rien
48	1	1	la souris m'énerve toujours
48	1	1	du coup je la mets hors du chemin
48	1	1	et j'essaye de me concentrer
48	1	3	j'ai appuyé deux fois sur la touche espace et je n'ai pas pu enregistrer la séquence précédente je stresse que ça pose des problèmes
48	1	4	je stresse toujours pour mon petit problème qu'est ce qui se passe en fait quand on se retrouve dans les anomalies
48	1	5	je ne sais pas pourquoi le jeu me fait penser à Passion tout d'un coup
48	1	5	le
48	1	5	rond blanc à
48	1	5	une tête de personnage et il y a des reflets dans mes lunettes
48	1	6	il y a toujours des reflets dans mes lunettes, mais si je les enlève j'ne vais rien voir de ce que je fais
48	1	6	c'est chiant d'être myope
48	1	6	ouais on arrive même pas à jouer des jeux de pas loin
48	1	7	
48	1	7	le je le jeu l'épreuve me fait penser à une épreuve à au Quidditch
48	1	7	donc je pense à Harry Potter quand je commence la XXL ça dure 3 heures, mais là je me demande lequel des personnages de harry Potter joue le mieux au Quidditch Gina ou Charly
48	2	1	je pense toujours au Quidditch
48	2	1	et je me demande si il y a déjà eu des morts à l'époque où Harry Potter était dans l'école
48	2	2	je pense toujours à la même chose au Quidditch et aux morts qui a pu avoir dans l'école c'est sombre
48	2	3	je bloque toujours sur Quidditch
48	2	4	je me demande si je suis le clicher d'une XXL fan de lecture de harry Potter de games of trônes et tout le tintouin
48	2	5	tintouin, c'est un mot bruxellois
48	2	5	quels sont les autres que je connais
48	2	5	je fais une petite liste de mot que je connais et puis-je me demande chaque fois que je rate ce cercle est ce que c'est enregistré par l'ordinateur ou pas
48	2	6	j'ai froid
48	2	6	à la main j'ai mal au dos et j'ai faim j'ai l'impression de me plaindre je n'aime pas me plaindre
48	2	6	voile XXL
48	2	7	je me demande comment s'est passé l'interro d'une amie
48	2	7	je me rappelle que je dois faire le jeu demain pour le Kirk
48	2	7	pour le scout puis-je me faire zut j'espère qu'il ne va pas faire aussi mauvais qu'aujourd'hui et que le s'houe sera chouette
48	2	8	pourquoi est ce que les gens
48	2	8	comprennent directement quand on parle de scout, mais quand on parle de patron de Kirk de ce truc du genre je veux dire il existe plusieurs mouvements de jeunesse pourquoi est ce qu'on est toujours fixé sur un seul
49	1	1	on entre un peu dans le vif du sujet j'ai envi de dire parce que là je dois travaillera par moi-même et justement ce que je réfléchis c'est ça, c'est comment au mieux faire une réflexion sur le MW et donc c'Éts lié au, c'est plutôt une logique et une réflexion que du ressenti
49	1	2	c'est drôle parce que maintenant je me fais la réflexion de la ligne arrêté de la pensée de devoir réfléchir à garder ou ça en t
49	1	2	ça en plus du côté, c'est plutôt trop du MW je me fais la réflexion que c'est du coup EJ dois réfléchir et du coup je pense à ce qui va se passer et en je m'égare un petit peu dans ce que j'essaye de dire, mais c'est exactement ça ce que je réfléchis ont là ce que je dis, c'est ce que je réfléchis ouais
49	1	3	c'est bizarre parce que j'ai commencé à réfléchir à comment m'expliquer par ce que j'ail impression durant tous ces dans ce cette deuxième partie du test d'être un peu incompréhensible au niveau de ce que je réfléchis et donc j'ai essayé expliquer et puis juste après là dans la fin j'ai un peu pensé à l'absurdité de cela donc
49	1	4	bon j'ai essayé d'avancer de dans toutes mes réflexions précédentes et enfin de commencer à m'investir dans le test, c'est vraiment ce que j'ai réfléchis et c'est là où j'ai eu complétement un blanc pendant quelques minutes pas SQL min par ce que 'il n'y a pas SQL min
49	1	4	et du coup j'ai commencé à réfléchir à ma sœur qui est en train de regarder Avengers en ce moment
49	1	5	je ne sais pas si intentionnel, mais je trouvais drôle que la dynamique a changé au du moins vu que maintenant je commence à réfléchir sur la réflexion e
49	1	6	j'ai commencé à réfléchir aux personnages de chili un personnage de la série the good place et de son indécision son incapacité de prendre une décision sur le moment même et ensuite j'ai commencé à réfléchir à cette expérience et a au fait eu l'expérimentatrice est vraiment sympathique ce qui m'a ensuite fait revenir sur le good place et sur la petite copine de hindi durant al troisième saison bon, c'est un peu bizarre, mais c'est, c'est la réflexion que j'ai faite
49	1	7	ok j'ai commencé sur the good place et donc ça j'ai réfléchi un petit peu à Avengers puis j'ai eu une petite réflexion sur Batman je ne sais pas pourquoi
49	1	7	et puis j'ai je me suis rencontrent sur la tâche parce que je sentais mes pensées en train de partir partout et donc mettre le et le fait que justement c'était un peu une recentralisation du fait de devoir fait Ella tâche, mais aussi quelque chose qui m'empêchais de partir complément de fait de faire un peu ou ce que je voulais au Nivea du MW et je commençais à réfléchir ensuite au MATI et aux XXXe qui est (puis) j'ai commencé à réfléchir sur ma réflexion dans ma tête et le fait que je j'ai tendance à penser de mes actions
49	1	7	un peu comme ce que je fais, je suis en trépan de dire maintenant donc plutôt que de réfléchir à une histoire et donc d'avoir un peu un point de vue extérieur je réfléchis à l'histoire telle que je la raconte en ce moment avec les mots que je dis maintenant, c'est vraiment la réflexion eu j'ai et celle que je suis en train de dire en parlant ça, c'est ce que je pense dans ma tête là en moment
49	2	1	je me faisais la réflexion que l'expérimentatrice est vraiment sympathique et que l'expérience est assez intéressante à ce niveau-là donc je lui expliquais comment la dynamique avait changé bon bref quelle était sympas à ce niveau-là
49	2	1	sympathique et du coup ça je sais, je sais plus j'ai un perdu ma pile dans ma pensée là, mais genre 'en suis arrivée à
49	2	1	encore une fois à MATI et XXXe
49	2	1	ouais non genre essai perdu le fil de ma pensée là
49	2	2	bon je me sentais un peu ma delà dernière vu que j'ai eu un peu du mal à expliquer ce que je ressentais ce que ce qui passait dans mes t
49	2	2	et justement au moment ou je me disais que ça aidait un peu la réflexion e ligne arithmétique paf il y a eu le changement et donc fin le moment de faire l'enregistrement
49	2	3	j'ai eu un début de musique en tête ce qui m'a ensuite fait réfléchir à la chanson qui fait musique brève et ensuite
49	2	3	ce qui m'a fait réfléchir au fait que j'étais assez content de l'expérience jusqu'à présent et puis juste pares il y a eu un blanc pas de musique juste j'étais assez content
49	2	4	je commençais à me faire la réflexion que je n'étais pas bon pour l'action en présent je suis bcp mieux à réfléchir dans mes t
49	2	4	ça m'a ensuite ramené à penser à mon ex qui justement me faisait souvent la réflexion que je dois travailler à parler en présent plutôt que de faire des métaphores et de penser à autre chose penser à cela m'a également m'a ensuite fait penser que je plombais un peu l'ambiance, car je m'en suis je mentionné mon ex et ça pouvait plomber l'ambiance
49	2	4	ce qui m'a ensuite fait réfléchir rire intérieurement par ce que tout ceci, c'est juste une expérience quoi donc pourquoi est ce que je serais en train de plomber l'ambiance pour ou ça
49	2	5	donc je réfléchissais à pourquoi j'ai du ma à parler dans le présent ce qui mon ensuite fait réfléchir à nouveau au Mbit et au XXXe et du coup à m'expliquer un petit peu de ce que c'est un petit peu le XXL
49	2	5	ou du moins un peu mon obsession là
49	2	6	un peu ensuite de ce que je me suis relocalisé sur la tâche et appuyer au bon moment et
49	2	6	c'est dur de me remémorer d'appuyer sur
49	2	6	zut je sais juste dire que j'ai recommencé à penser à la tâche et de tout ce qui se passait autour de la tâche et puis de comment est
49	2	7	là j'ai eu pas mal de temps pour réfléchir de base je réfléchissais un peu sur le XXL mais aux autres 4 lettres du MATI donc l'autre spersonnalité et je me suis dit comment eux réagirait à ce genre de test puis j'ai un peu je suis peu resté là-dessus j'ai éventuellement repensé à ma sœur qui fait que est en train de regarder Avengers et comment est ce qu'elle ferait le test et
49	2	7	j'ai perd la conclusion de x3 ce que je voulais dire justement je trouvais ça assez drôle de comment j'ai du mal à dire en mot ce qui passe en tête parce que c'est il y a tellement d'information que c'est un peu dur de l'exprimer directement en réfléchissant à ça m'a fait penser aux changements de dynamique comme je l'expliquais de tout ce ci par rapport à l'expérience précédente l'un me permet bcp plus de MW donc de réflexions Ur tout et n'importe quoi et celui ci et plus dans le direct et le présent et j'avais l'impression d'entré dans un puçât
49	2	8	la réfléchissais sur YouTube les youtubeurs et comment ils sont capables de faire des présentations d'état une caméra et d'avoir une telle dynamique dans leur façon de mettre les choses en place ce qui m'a ensuite fait revenir sur le MW et a fait que j'ai pu enfin en quelque sorte réfléchir en dehors de del'expérience et penser un peu à autre chose et donc j'ai continué à revenir sur YouTube les youtubeurs et le fait qu'il devait faire un script et qu'ils devaient improviser un peu devant la caméra et voilà
50	1	1	j'ai pensé à ma mère puis au message de ma mère sur WhatsApp puis-je me suis rappelée que je devais aller à l'hôpital pour mes
50	1	1	problèmes de ventre
50	1	1	et puis bah du coup ça m'a fait penser à mon orthodontiste
50	1	1	et du coup bec je dois prendre rendez
50	1	2	je pensais du coup à un appareil dentaire
50	1	2	puis ça m'a rappelé une meuf qui est sur Instagram et qui est complétement tarée
50	1	2	et
50	1	2	et j'ai juste eu le temps de penser à cette tarée et voilà
50	1	3	du coup j'ai continué à penser à cette folle puis-je me suis dit, mais
50	1	3	et ses parents ils font quoi est ce qu'elle a des frères et sœurs et j'ai pensé à mon frère et je me suis dit qu'en faite je l'ai bloqué et que ça fait du coup quelques jours qu'on n'a pas parlé
50	1	3	il faudra que je débloque, mais je crois que j'ai une trop grosse fierté
50	1	4	là j'ai pensé à mon ex puis à mon pote
50	1	4	parce que je l'ai appelé malheur
50	1	4	et que je lui avais envoyé des trucs sur Twitter du coup j'ai pensé à Twitter
50	1	4	je me suis dit j'ai pleins de motif d'ailleurs j'ai hâte de récupérer mon téléphone
50	1	5	là j'ai pensé que je parlais trop vite et que c'était mon côté italien
50	1	5	puis j'ai pensé aux pâtes qu'il y a dans mon armoire et que j'ai cuisiné ce midi et puis ça m'a rappelé
50	1	5	la vidéo d'une meuf que je déteste où elle dit
50	1	5	si il y a des pâtes si vous avez une armoire que pour les pas
50	1	6	je sais plus à quoi je pensais au tout début
50	1	6	mais après j'ai commencé à ouais je pensais aux musiques
50	1	6	que j'écoutais sur l'ordinateur tout à l'heure puis du coup à ma chambre
50	1	6	puis j'ai pensé à mes vêtements puis-je me suis dit putain je suis super superficiel à Bruxelles à des trucs comme ça puis j'ai pensé à mon maquillage qui est surement en train de couler parcequ'il fait chaud et du coup je dois avoir du mascara partout et ça craint et puis-je me suis dit que j'étais vraiment une pétasse je suis surement une pétasse ça doit être trop chiant de m'écouter
50	1	7	du coup j'ai pensé à mes cheveux qui vont surement bientôt devenir gras et d'égaux puis du coup à l'huile de coco puis à la noix de coco et je me dis qu'en fait la noix de coco, c'est d'aigu mais le bout c'est trop bon et puis ça m'a fait penser du coup à une demi noix de coco genre avec une paille et tout dedans dans le cocktail à l'intérieur ça m'a fait penser aux s'imposons puis ça m'a fait penser à désenchantée je me suis dit que le démon dans désenchantée était trop bien et voilà même si on dirait un chat, mais en fait, c'est pas un chat
50	2	1	bah XXL du coup elle a ouvert la porte du coup j'ai vu les miettes et je me suis dit putain suis vraiment une crasseuse puis-je me suis rappelé j'ai remarqué que j'ai appuyé n'importe comment sur votre barre espace et je me suis dit ça doit faire surement un bon moment que j'appuie n'importe comment sur cette barre espace c'est hyper dur de garder cette boule bien et voilà
50	2	2	du coup j'ai regardé la boule rouge et ça m'a fait penser
50	2	2	aux couleurs dans la chanson de
50	2	2	je voudrais déjà être roi dans le roi lion et du coup je chantais la chanson dans ma tête donc je ne vais pas la chanter parce que je ne chante pas, mais voilà il y avait juste la chanson dans ma tête
50	2	3	du coup je pensais à l'hyène débile dans le roi lion
50	2	3	celle qui est vraiment trop con et qui fait que rigoler, mais qui ne sait pas trop parler
50	2	3	et ça m'a fait penser à 3 mecs qui étaient dans mon école avant et ils sont vraiment débiles
50	2	3	et maintenant ok et maintenant ils sortent avec des meufs des gamines qui sont potes avec mon petit frère et je me dis qu'ils n'iront jamais nulle part dans leur vie parce que même encore maintenant ils sont toujours trop con
50	2	4	là je me suis dit que ma façon de parler était incompréhensible et que ça doit être super chiant quand je parle aux gens dans la rue ou quoi puis j'ai pensé à moi qui parlais à une serveuse puis j'ai pensé du coup au restaurant puis à la nourriture puis à des croqué
50	2	5	je pensais à la téléréalité
50	2	5	genre aux marseillais et tour d'Asie machin
50	2	5	puis-je me suis dit, c'est vraiment trop faux comme émission
50	2	5	genre, c'est nul je ne sais pas pourquoi je regarde
50	2	5	et puis j'ai oublié le reste de mes pensées
50	2	6	là je pense aux Disney puis-je me suis dit, c'est trop bien j'ai vu tous les Disney je crois puis-je me suis remémore plusieurs Disney puis-je me suis dit que
50	2	6	c'est trop triste imagine les enfants plus tard ils ne voient pas les Disney bah ça craint pour eux puis je me suis dit en vrai je ne veux pas d'enfants je les trouve dégoutant
50	2	6	mais si j'en avais je leur ferai voir les Disney puis-je me suis rappelée que j'ai fait un babysitting l'autre jour et que le gamin a tapé une terreur nocturne
50	2	6	genre somnambule, mais en en crise de cauchemars là
50	2	6	et ils fessaient trop peur
50	2	6	et genre il a hurlé et crié dans toute la maison sale fosse je déteste les enfants vraiment
50	2	6	et la mère elle ne m'avait pas prévenu
50	2	6	et ça m'avait super fort stressé du coup j'étais en panique et quand je l'ai appelé elle m'a dit qu'en fait il fessait ça depuis une semaine
50	2	6	et du coup voilà ils m'ont même pas payé plus ils auraient clairement dû me payer plus
50	2	6	et puis je crois que c'est tout ce que j'ai pensé
50	2	7	là je pensais néerlandais
50	2	7	je me suis dit que c'était vraiment trop moche comme langue vraiment, c'est vraiment une des pires langues donc ça devrait être une langue morte je déteste le néerlandais en plus les langues germaniques puis j'ai pensé à Amsterdam puis j'ai pensé aux vélos là qui laissent sans les attacher en plus et genre je me suis rappelé que je ne sais pas faire du vélo ouais je ne sais pas faire du vélo et
50	2	7	et puis genre après je me pensais aux xxxxxxxxx à la mer
50	2	7	et une fois je me suis éclatée en cuistax
50	2	7	et genre je suis tombée
50	2	7	avec le cuistax
50	2	7	je ne sais pas où derrière dans une plage et bref j'ai bien perdu ma XXXIXe ce jour-là
50	2	7	et du coup le cuistax c'est dangereux
50	2	8	voilà ça fait longtemps déjà je crois que j'ai commencé par penser
50	2	8	aux
50	2	8	ah ouais à la mer je me suis dit que j'avais passé vraiment beaucoup de vacances à la mer et que c'était trop bien
50	2	8	et puis-je me suis rappelée qu'à la mer ils vendaient des coffres et tout
50	2	8	genre des coffres des grosses coffres trop bien puis ça m'a rappelé un vieux restaurant où j'allais pour manger des coffres et il y avait un chien qui s'appelait Disney et a m'a rappeléautres chiens genre ce dans d'autres vacances quand j'allais en Ardennes
50	2	8	dans les maisons en Ardennes et tout c'est trop cool puis ça m'a rappelé du coup toutes mes vacances de quand j'émis petite fin plein de vacances je me suis dit que du coup j'appréhendais pour mes vacances mes futurs vacances je pars en Espagne bientôt
50	2	8	et que j'avais trop hâte j'ai trop besoin de vacances j'en peux plus il me faut du soleil
50	2	8	et bronzé même si j'ai surtout des coups de soleil puis du coup j'ai pensé à quoi encore, c'était les vacances un truc ah ouais que genre j'ai la flemme d'étudier j'y arrive grave pas et j'aimerais bien tous les moments d'étude des examens et être directement en vacances, voire avoir directement un travail
50	2	8	et avoir fini et tout mes études et tout ça
50	2	8	et je crois que j'en étais là
